año,edad,sexo,id_comuna,comuna,valor
2018,80-84,Hombres,02,San José,48
2018,85-89,Hombres,02,San José,34
2018,90-94,Hombres,02,San José,14
2018,95-99,Hombres,02,San José,5
2018,100+,Hombres,02,San José,1
2018,0-4,Mujeres,02,San José,334
2018,5-9,Mujeres,02,San José,365
2018,10-14,Mujeres,02,San José,425
2018,15-19,Mujeres,02,San José,444
2018,20-24,Mujeres,02,San José,500
2018,25-29,Mujeres,02,San José,475
2018,30-34,Mujeres,02,San José,430
2018,35-39,Mujeres,02,San José,354
2018,40-44,Mujeres,02,San José,351
2018,45-49,Mujeres,02,San José,337
2018,50-54,Mujeres,02,San José,410
2018,55-59,Mujeres,02,San José,366
2018,60-64,Mujeres,02,San José,299
2018,65-69,Mujeres,02,San José,265
2018,70-74,Mujeres,02,San José,198
2018,75-79,Mujeres,02,San José,133
2018,80-84,Mujeres,02,San José,79
2018,85-89,Mujeres,02,San José,39
2018,90-94,Mujeres,02,San José,19
2018,95-99,Mujeres,02,San José,20
2018,100+,Mujeres,02,San José,2
2018,0-4,Hombres,03,Cumanday,528
2018,5-9,Hombres,03,Cumanday,587
2018,10-14,Hombres,03,Cumanday,656
2018,15-19,Hombres,03,Cumanday,897
2018,20-24,Hombres,03,Cumanday,1059
2018,25-29,Hombres,03,Cumanday,1010
2018,30-34,Hombres,03,Cumanday,840
2018,35-39,Hombres,03,Cumanday,733
2018,40-44,Hombres,03,Cumanday,614
2018,45-49,Hombres,03,Cumanday,740
2018,50-54,Hombres,03,Cumanday,858
2018,55-59,Hombres,03,Cumanday,821
2018,60-64,Hombres,03,Cumanday,760
2018,65-69,Hombres,03,Cumanday,561
2018,70-74,Hombres,03,Cumanday,416
2018,75-79,Hombres,03,Cumanday,331
2018,80-84,Hombres,03,Cumanday,180
2018,85-89,Hombres,03,Cumanday,92
2018,90-94,Hombres,03,Cumanday,55
2018,95-99,Hombres,03,Cumanday,23
2018,100+,Hombres,03,Cumanday,0
2018,0-4,Mujeres,03,Cumanday,632
2018,5-9,Mujeres,03,Cumanday,564
2018,10-14,Mujeres,03,Cumanday,643
2018,15-19,Mujeres,03,Cumanday,818
2018,20-24,Mujeres,03,Cumanday,999
2018,25-29,Mujeres,03,Cumanday,1023
2018,30-34,Mujeres,03,Cumanday,888
2018,35-39,Mujeres,03,Cumanday,849
2018,40-44,Mujeres,03,Cumanday,758
2018,45-49,Mujeres,03,Cumanday,914
2018,50-54,Mujeres,03,Cumanday,1033
2018,55-59,Mujeres,03,Cumanday,990
2018,60-64,Mujeres,03,Cumanday,890
2018,65-69,Mujeres,03,Cumanday,728
2018,70-74,Mujeres,03,Cumanday,520
2018,75-79,Mujeres,03,Cumanday,411
2018,80-84,Mujeres,03,Cumanday,276
2018,85-89,Mujeres,03,Cumanday,166
2018,90-94,Mujeres,03,Cumanday,93
2018,95-99,Mujeres,03,Cumanday,47
2018,100+,Mujeres,03,Cumanday,2
2018,0-4,Hombres,04,La Estación,477
2018,5-9,Hombres,04,La Estación,503
2018,10-14,Hombres,04,La Estación,565
2018,15-19,Hombres,04,La Estación,924
2018,20-24,Hombres,04,La Estación,1069
2018,25-29,Hombres,04,La Estación,1002
2018,30-34,Hombres,04,La Estación,781
2018,35-39,Hombres,04,La Estación,771
2018,40-44,Hombres,04,La Estación,658
2018,45-49,Hombres,04,La Estación,696
2018,50-54,Hombres,04,La Estación,747
2018,55-59,Hombres,04,La Estación,729
2018,60-64,Hombres,04,La Estación,677
2018,65-69,Hombres,04,La Estación,516
2018,70-74,Hombres,04,La Estación,371
2018,75-79,Hombres,04,La Estación,257
2018,80-84,Hombres,04,La Estación,160
2018,85-89,Hombres,04,La Estación,82
2018,90-94,Hombres,04,La Estación,37
2018,95-99,Hombres,04,La Estación,28
2018,100+,Hombres,04,La Estación,3
2018,0-4,Mujeres,04,La Estación,461
2018,5-9,Mujeres,04,La Estación,542
2018,10-14,Mujeres,04,La Estación,598
2018,15-19,Mujeres,04,La Estación,867
2018,20-24,Mujeres,04,La Estación,1136
2018,25-29,Mujeres,04,La Estación,1001
2018,30-34,Mujeres,04,La Estación,845
2018,35-39,Mujeres,04,La Estación,892
2018,40-44,Mujeres,04,La Estación,850
2018,45-49,Mujeres,04,La Estación,898
2018,50-54,Mujeres,04,La Estación,1050
2018,55-59,Mujeres,04,La Estación,1120
2018,60-64,Mujeres,04,La Estación,1001
2018,65-69,Mujeres,04,La Estación,815
2018,70-74,Mujeres,04,La Estación,608
2018,75-79,Mujeres,04,La Estación,438
2018,80-84,Mujeres,04,La Estación,256
2018,85-89,Mujeres,04,La Estación,165
2018,90-94,Mujeres,04,La Estación,71
2018,95-99,Mujeres,04,La Estación,56
2018,100+,Mujeres,04,La Estación,6
2018,0-4,Hombres,05,Ciudadela del Norte,1447
2018,5-9,Hombres,05,Ciudadela del Norte,1687
2018,10-14,Hombres,05,Ciudadela del Norte,2053
2018,15-19,Hombres,05,Ciudadela del Norte,2272
2018,20-24,Hombres,05,Ciudadela del Norte,2253
2018,25-29,Hombres,05,Ciudadela del Norte,2075
2018,30-34,Hombres,05,Ciudadela del Norte,2000
2018,35-39,Hombres,05,Ciudadela del Norte,1842
2018,40-44,Hombres,05,Ciudadela del Norte,1499
2018,45-49,Hombres,05,Ciudadela del Norte,1536
2018,50-54,Hombres,05,Ciudadela del Norte,1465
2018,55-59,Hombres,05,Ciudadela del Norte,1250
2018,60-64,Hombres,05,Ciudadela del Norte,1049
2018,65-69,Hombres,05,Ciudadela del Norte,699
2018,70-74,Hombres,05,Ciudadela del Norte,503
2018,75-79,Hombres,05,Ciudadela del Norte,295
2018,80-84,Hombres,05,Ciudadela del Norte,165
2018,85-89,Hombres,05,Ciudadela del Norte,84
2018,90-94,Hombres,05,Ciudadela del Norte,28
2018,95-99,Hombres,05,Ciudadela del Norte,5
2018,100+,Hombres,05,Ciudadela del Norte,3
2018,0-4,Mujeres,05,Ciudadela del Norte,1573
2018,5-9,Mujeres,05,Ciudadela del Norte,1598
2018,10-14,Mujeres,05,Ciudadela del Norte,1874
2018,15-19,Mujeres,05,Ciudadela del Norte,2201
2018,20-24,Mujeres,05,Ciudadela del Norte,2263
2018,25-29,Mujeres,05,Ciudadela del Norte,2334
2018,30-34,Mujeres,05,Ciudadela del Norte,2202
2018,35-39,Mujeres,05,Ciudadela del Norte,2066
2018,40-44,Mujeres,05,Ciudadela del Norte,1846
2018,45-49,Mujeres,05,Ciudadela del Norte,1793
2018,50-54,Mujeres,05,Ciudadela del Norte,1804
2018,55-59,Mujeres,05,Ciudadela del Norte,1629
2018,60-64,Mujeres,05,Ciudadela del Norte,1232
2018,65-69,Mujeres,05,Ciudadela del Norte,882
2018,70-74,Mujeres,05,Ciudadela del Norte,623
2018,75-79,Mujeres,05,Ciudadela del Norte,331
2018,80-84,Mujeres,05,Ciudadela del Norte,208
2018,85-89,Mujeres,05,Ciudadela del Norte,103
2018,90-94,Mujeres,05,Ciudadela del Norte,55
2018,95-99,Mujeres,05,Ciudadela del Norte,24
2018,100+,Mujeres,05,Ciudadela del Norte,2
2018,0-4,Hombres,06,Ecotursitico Cerro de Oro,822
2018,5-9,Hombres,06,Ecotursitico Cerro de Oro,881
2018,10-14,Hombres,06,Ecotursitico Cerro de Oro,1032
2018,15-19,Hombres,06,Ecotursitico Cerro de Oro,1292
2018,20-24,Hombres,06,Ecotursitico Cerro de Oro,1441
2018,25-29,Hombres,06,Ecotursitico Cerro de Oro,1380
2018,30-34,Hombres,06,Ecotursitico Cerro de Oro,1286
2018,35-39,Hombres,06,Ecotursitico Cerro de Oro,1167
2018,40-44,Hombres,06,Ecotursitico Cerro de Oro,1031
2018,45-49,Hombres,06,Ecotursitico Cerro de Oro,1073
2018,50-54,Hombres,06,Ecotursitico Cerro de Oro,1153
2018,55-59,Hombres,06,Ecotursitico Cerro de Oro,1069
2018,60-64,Hombres,06,Ecotursitico Cerro de Oro,838
2018,65-69,Hombres,06,Ecotursitico Cerro de Oro,545
2018,70-74,Hombres,06,Ecotursitico Cerro de Oro,424
2018,75-79,Hombres,06,Ecotursitico Cerro de Oro,279
2018,80-84,Hombres,06,Ecotursitico Cerro de Oro,158
2018,85-89,Hombres,06,Ecotursitico Cerro de Oro,86
2018,90-94,Hombres,06,Ecotursitico Cerro de Oro,38
2018,95-99,Hombres,06,Ecotursitico Cerro de Oro,10
2018,100+,Hombres,06,Ecotursitico Cerro de Oro,5
2018,0-4,Mujeres,06,Ecotursitico Cerro de Oro,809
2018,5-9,Mujeres,06,Ecotursitico Cerro de Oro,819
2018,10-14,Mujeres,06,Ecotursitico Cerro de Oro,941
2018,15-19,Mujeres,06,Ecotursitico Cerro de Oro,1167
2018,20-24,Mujeres,06,Ecotursitico Cerro de Oro,1413
2018,25-29,Mujeres,06,Ecotursitico Cerro de Oro,1413
2018,30-34,Mujeres,06,Ecotursitico Cerro de Oro,1321
2018,35-39,Mujeres,06,Ecotursitico Cerro de Oro,1362
2018,40-44,Mujeres,06,Ecotursitico Cerro de Oro,1221
2018,45-49,Mujeres,06,Ecotursitico Cerro de Oro,1372
2018,50-54,Mujeres,06,Ecotursitico Cerro de Oro,1428
2018,55-59,Mujeres,06,Ecotursitico Cerro de Oro,1386
2018,60-64,Mujeres,06,Ecotursitico Cerro de Oro,1089
2018,65-69,Mujeres,06,Ecotursitico Cerro de Oro,898
2018,70-74,Mujeres,06,Ecotursitico Cerro de Oro,721
2018,75-79,Mujeres,06,Ecotursitico Cerro de Oro,420
2018,80-84,Mujeres,06,Ecotursitico Cerro de Oro,264
2018,85-89,Mujeres,06,Ecotursitico Cerro de Oro,159
2018,90-94,Mujeres,06,Ecotursitico Cerro de Oro,79
2018,95-99,Mujeres,06,Ecotursitico Cerro de Oro,51
2018,100+,Mujeres,06,Ecotursitico Cerro de Oro,8
2018,0-4,Hombres,07,Tesorito,618
2018,5-9,Hombres,07,Tesorito,632
2018,10-14,Hombres,07,Tesorito,747
2018,15-19,Hombres,07,Tesorito,962
2018,20-24,Hombres,07,Tesorito,1121
2018,25-29,Hombres,07,Tesorito,904
2018,30-34,Hombres,07,Tesorito,865
2018,35-39,Hombres,07,Tesorito,955
2018,40-44,Hombres,07,Tesorito,810
2018,45-49,Hombres,07,Tesorito,828
2018,50-54,Hombres,07,Tesorito,826
2018,55-59,Hombres,07,Tesorito,673
2018,60-64,Hombres,07,Tesorito,617
2018,65-69,Hombres,07,Tesorito,551
2018,70-74,Hombres,07,Tesorito,416
2018,75-79,Hombres,07,Tesorito,250
2018,80-84,Hombres,07,Tesorito,126
2018,85-89,Hombres,07,Tesorito,64
2018,90-94,Hombres,07,Tesorito,33
2018,95-99,Hombres,07,Tesorito,15
2018,100+,Hombres,07,Tesorito,0
2018,0-4,Mujeres,07,Tesorito,591
2018,5-9,Mujeres,07,Tesorito,656
2018,10-14,Mujeres,07,Tesorito,746
2018,15-19,Mujeres,07,Tesorito,832
2018,20-24,Mujeres,07,Tesorito,913
2018,25-29,Mujeres,07,Tesorito,876
2018,30-34,Mujeres,07,Tesorito,931
2018,35-39,Mujeres,07,Tesorito,1055
2018,40-44,Mujeres,07,Tesorito,975
2018,45-49,Mujeres,07,Tesorito,919
2018,50-54,Mujeres,07,Tesorito,904
2018,55-59,Mujeres,07,Tesorito,934
2018,60-64,Mujeres,07,Tesorito,958
2018,65-69,Mujeres,07,Tesorito,732
2018,70-74,Mujeres,07,Tesorito,506
2018,75-79,Mujeres,07,Tesorito,319
2018,80-84,Mujeres,07,Tesorito,154
2018,85-89,Mujeres,07,Tesorito,94
2018,90-94,Mujeres,07,Tesorito,53
2018,95-99,Mujeres,07,Tesorito,11
2018,100+,Mujeres,07,Tesorito,6
2018,0-4,Hombres,08,Palogrande,523
2018,5-9,Hombres,08,Palogrande,529
2018,10-14,Hombres,08,Palogrande,553
2018,15-19,Hombres,08,Palogrande,950
2018,20-24,Hombres,08,Palogrande,1250
2018,25-29,Hombres,08,Palogrande,1143
2018,30-34,Hombres,08,Palogrande,995
2018,35-39,Hombres,08,Palogrande,908
2018,40-44,Hombres,08,Palogrande,803
2018,45-49,Hombres,08,Palogrande,742
2018,50-54,Hombres,08,Palogrande,865
2018,55-59,Hombres,08,Palogrande,1040
2018,60-64,Hombres,08,Palogrande,997
2018,65-69,Hombres,08,Palogrande,870
2018,70-74,Hombres,08,Palogrande,620
2018,75-79,Hombres,08,Palogrande,404
2018,80-84,Hombres,08,Palogrande,251
2018,85-89,Hombres,08,Palogrande,132
2018,90-94,Hombres,08,Palogrande,69
2018,95-99,Hombres,08,Palogrande,31
2018,100+,Hombres,08,Palogrande,3
2018,0-4,Mujeres,08,Palogrande,500
2018,5-9,Mujeres,08,Palogrande,503
2018,10-14,Mujeres,08,Palogrande,575
2018,15-19,Mujeres,08,Palogrande,938
2018,20-24,Mujeres,08,Palogrande,1259
2018,25-29,Mujeres,08,Palogrande,1155
2018,30-34,Mujeres,08,Palogrande,1074
2018,35-39,Mujeres,08,Palogrande,1050
2018,40-44,Mujeres,08,Palogrande,919
2018,45-49,Mujeres,08,Palogrande,997
2018,50-54,Mujeres,08,Palogrande,1344
2018,55-59,Mujeres,08,Palogrande,1468
2018,60-64,Mujeres,08,Palogrande,1484
2018,65-69,Mujeres,08,Palogrande,1207
2018,70-74,Mujeres,08,Palogrande,865
2018,75-79,Mujeres,08,Palogrande,547
2018,80-84,Mujeres,08,Palogrande,359
2018,85-89,Mujeres,08,Palogrande,249
2018,90-94,Mujeres,08,Palogrande,161
2018,95-99,Mujeres,08,Palogrande,60
2018,100+,Mujeres,08,Palogrande,19
2018,0-4,Hombres,09,Universitaria,1035
2018,5-9,Hombres,09,Universitaria,992
2018,10-14,Hombres,09,Universitaria,1110
2018,15-19,Hombres,09,Universitaria,1391
2018,20-24,Hombres,09,Universitaria,1735
2018,25-29,Hombres,09,Universitaria,1600
2018,30-34,Hombres,09,Universitaria,1250
2018,35-39,Hombres,09,Universitaria,1184
2018,40-44,Hombres,09,Universitaria,1050
2018,45-49,Hombres,09,Universitaria,1174
2018,50-54,Hombres,09,Universitaria,1224
2018,55-59,Hombres,09,Universitaria,997
2018,60-64,Hombres,09,Universitaria,833
2018,65-69,Hombres,09,Universitaria,669
2018,70-74,Hombres,09,Universitaria,415
2018,75-79,Hombres,09,Universitaria,306
2018,80-84,Hombres,09,Universitaria,207
2018,85-89,Hombres,09,Universitaria,120
2018,90-94,Hombres,09,Universitaria,62
2018,95-99,Hombres,09,Universitaria,25
2018,100+,Hombres,09,Universitaria,1
2018,0-4,Mujeres,09,Universitaria,973
2018,5-9,Mujeres,09,Universitaria,1009
2018,10-14,Mujeres,09,Universitaria,1088
2018,15-19,Mujeres,09,Universitaria,1493
2018,20-24,Mujeres,09,Universitaria,1845
2018,25-29,Mujeres,09,Universitaria,1600
2018,30-34,Mujeres,09,Universitaria,1270
2018,35-39,Mujeres,09,Universitaria,1278
2018,40-44,Mujeres,09,Universitaria,1228
2018,45-49,Mujeres,09,Universitaria,1379
2018,50-54,Mujeres,09,Universitaria,1535
2018,55-59,Mujeres,09,Universitaria,1324
2018,60-64,Mujeres,09,Universitaria,1149
2018,65-69,Mujeres,09,Universitaria,870
2018,70-74,Mujeres,09,Universitaria,687
2018,75-79,Mujeres,09,Universitaria,475
2018,80-84,Mujeres,09,Universitaria,315
2018,85-89,Mujeres,09,Universitaria,176
2018,90-94,Mujeres,09,Universitaria,99
2018,95-99,Mujeres,09,Universitaria,36
2018,100+,Mujeres,09,Universitaria,8
2018,0-4,Hombres,10,La Fuente,1384
2018,5-9,Hombres,10,La Fuente,1303
2018,10-14,Hombres,10,La Fuente,1528
2018,15-19,Hombres,10,La Fuente,1738
2018,20-24,Hombres,10,La Fuente,2094
2018,25-29,Hombres,10,La Fuente,2038
2018,30-34,Hombres,10,La Fuente,1811
2018,35-39,Hombres,10,La Fuente,1590
2018,40-44,Hombres,10,La Fuente,1348
2018,45-49,Hombres,10,La Fuente,1382
2018,50-54,Hombres,10,La Fuente,1433
2018,55-59,Hombres,10,La Fuente,1350
2018,60-64,Hombres,10,La Fuente,1138
2018,65-69,Hombres,10,La Fuente,851
2018,70-74,Hombres,10,La Fuente,657
2018,75-79,Hombres,10,La Fuente,381
2018,80-84,Hombres,10,La Fuente,237
2018,85-89,Hombres,10,La Fuente,112
2018,90-94,Hombres,10,La Fuente,73
2018,95-99,Hombres,10,La Fuente,10
2018,100+,Hombres,10,La Fuente,4
2018,0-4,Mujeres,10,La Fuente,1190
2018,5-9,Mujeres,10,La Fuente,1354
2018,10-14,Mujeres,10,La Fuente,1558
2018,15-19,Mujeres,10,La Fuente,1822
2018,20-24,Mujeres,10,La Fuente,2057
2018,25-29,Mujeres,10,La Fuente,2040
2018,30-34,Mujeres,10,La Fuente,1875
2018,35-39,Mujeres,10,La Fuente,1748
2018,40-44,Mujeres,10,La Fuente,1588
2018,45-49,Mujeres,10,La Fuente,1722
2018,50-54,Mujeres,10,La Fuente,1854
2018,55-59,Mujeres,10,La Fuente,1814
2018,60-64,Mujeres,10,La Fuente,1559
2018,65-69,Mujeres,10,La Fuente,1199
2018,70-74,Mujeres,10,La Fuente,839
2018,75-79,Mujeres,10,La Fuente,529
2018,80-84,Mujeres,10,La Fuente,349
2018,85-89,Mujeres,10,La Fuente,201
2018,90-94,Mujeres,10,La Fuente,111
2018,95-99,Mujeres,10,La Fuente,36
2018,100+,Mujeres,10,La Fuente,8
2018,0-4,Hombres,11,La Macarena,1133
2018,5-9,Hombres,11,La Macarena,1247
2018,10-14,Hombres,11,La Macarena,1374
2018,15-19,Hombres,11,La Macarena,1522
2018,20-24,Hombres,11,La Macarena,1683
2018,25-29,Hombres,11,La Macarena,1579
2018,30-34,Hombres,11,La Macarena,1422
2018,35-39,Hombres,11,La Macarena,1325
2018,40-44,Hombres,11,La Macarena,1173
2018,45-49,Hombres,11,La Macarena,1104
2018,50-54,Hombres,11,La Macarena,1186
2018,55-59,Hombres,11,La Macarena,1111
2018,60-64,Hombres,11,La Macarena,953
2018,65-69,Hombres,11,La Macarena,706
2018,70-74,Hombres,11,La Macarena,522
2018,75-79,Hombres,11,La Macarena,277
2018,80-84,Hombres,11,La Macarena,179
2018,85-89,Hombres,11,La Macarena,100
2018,90-94,Hombres,11,La Macarena,45
2018,95-99,Hombres,11,La Macarena,10
2018,100+,Hombres,11,La Macarena,3
2018,0-4,Mujeres,11,La Macarena,1063
2018,5-9,Mujeres,11,La Macarena,1117
2018,10-14,Mujeres,11,La Macarena,1316
2018,15-19,Mujeres,11,La Macarena,1597
2018,20-24,Mujeres,11,La Macarena,1619
2018,25-29,Mujeres,11,La Macarena,1651
2018,30-34,Mujeres,11,La Macarena,1470
2018,35-39,Mujeres,11,La Macarena,1451
2018,40-44,Mujeres,11,La Macarena,1260
2018,45-49,Mujeres,11,La Macarena,1327
2018,50-54,Mujeres,11,La Macarena,1381
2018,55-59,Mujeres,11,La Macarena,1418
2018,60-64,Mujeres,11,La Macarena,1219
2018,65-69,Mujeres,11,La Macarena,921
2018,70-74,Mujeres,11,La Macarena,641
2018,75-79,Mujeres,11,La Macarena,398
2018,80-84,Mujeres,11,La Macarena,265
2018,85-89,Mujeres,11,La Macarena,155
2018,90-94,Mujeres,11,La Macarena,88
2018,95-99,Mujeres,11,La Macarena,31
2018,100+,Mujeres,11,La Macarena,11
2018,0-4,Hombres,12,Nuevo Horizonte,1250
2018,5-9,Hombres,12,Nuevo Horizonte,1430
2018,10-14,Hombres,12,Nuevo Horizonte,1631
2018,15-19,Hombres,12,Nuevo Horizonte,1782
2018,20-24,Hombres,12,Nuevo Horizonte,1829
2018,25-29,Hombres,12,Nuevo Horizonte,1812
2018,30-34,Hombres,12,Nuevo Horizonte,1556
2018,35-39,Hombres,12,Nuevo Horizonte,1528
2018,40-44,Hombres,12,Nuevo Horizonte,1371
2018,45-49,Hombres,12,Nuevo Horizonte,1263
2018,50-54,Hombres,12,Nuevo Horizonte,1171
2018,55-59,Hombres,12,Nuevo Horizonte,1186
2018,60-64,Hombres,12,Nuevo Horizonte,915
2018,65-69,Hombres,12,Nuevo Horizonte,711
2018,70-74,Hombres,12,Nuevo Horizonte,505
2018,75-79,Hombres,12,Nuevo Horizonte,306
2018,80-84,Hombres,12,Nuevo Horizonte,157
2018,85-89,Hombres,12,Nuevo Horizonte,94
2018,90-94,Hombres,12,Nuevo Horizonte,44
2018,95-99,Hombres,12,Nuevo Horizonte,13
2018,100+,Hombres,12,Nuevo Horizonte,2
2018,0-4,Mujeres,12,Nuevo Horizonte,1283
2018,5-9,Mujeres,12,Nuevo Horizonte,1375
2018,10-14,Mujeres,12,Nuevo Horizonte,1517
2018,15-19,Mujeres,12,Nuevo Horizonte,1721
2018,20-24,Mujeres,12,Nuevo Horizonte,1908
2018,25-29,Mujeres,12,Nuevo Horizonte,1782
2018,30-34,Mujeres,12,Nuevo Horizonte,1648
2018,35-39,Mujeres,12,Nuevo Horizonte,1659
2018,40-44,Mujeres,12,Nuevo Horizonte,1498
2018,45-49,Mujeres,12,Nuevo Horizonte,1490
2018,50-54,Mujeres,12,Nuevo Horizonte,1466
2018,55-59,Mujeres,12,Nuevo Horizonte,1371
2018,60-64,Mujeres,12,Nuevo Horizonte,1195
2018,65-69,Mujeres,12,Nuevo Horizonte,917
2018,70-74,Mujeres,12,Nuevo Horizonte,672
2018,75-79,Mujeres,12,Nuevo Horizonte,436
2018,80-84,Mujeres,12,Nuevo Horizonte,237
2018,85-89,Mujeres,12,Nuevo Horizonte,133
2018,90-94,Mujeres,12,Nuevo Horizonte,83
2018,95-99,Mujeres,12,Nuevo Horizonte,24
2018,100+,Mujeres,12,Nuevo Horizonte,13
2018,Total,Total,01,Atardeceres,36126
2018,Total,Total,02,San José,11417
2018,Total,Total,03,Cumanday,25006
2018,Total,Total,04,La Estación,24725
2018,Total,Total,05,Ciudadela del Norte,50853
2018,Total,Total,06,Ecotursitico Cerro de Oro,34353
2018,Total,Total,07,Tesorito,25180
2018,Total,Total,08,Palogrande,30409
2018,Total,Total,09,Universitaria,37218
2018,Total,Total,10,La Fuente,47914
2018,Total,Total,11,La Macarena,39051
2018,Total,Total,12,Nuevo Horizonte,42982
2018,Total,Hombres,01,Atardeceres,16516
2018,Total,Hombres,02,San José,5573
2018,Total,Hombres,03,Cumanday,11761
2018,Total,Hombres,04,La Estación,11047
2018,Total,Hombres,05,Ciudadela del Norte,24214
2018,Total,Hombres,06,Ecotursitico Cerro de Oro,16010
2018,Total,Hombres,07,Tesorito,12016
2018,Total,Hombres,08,Palogrande,13674
2018,Total,Hombres,09,Universitaria,17379
2018,Total,Hombres,10,La Fuente,22462
2018,Total,Hombres,11,La Macarena,18656
2018,Total,Hombres,12,Nuevo Horizonte,20557
2018,Total,Mujeres,01,Atardeceres,19606
2018,Total,Mujeres,02,San José,5843
2018,Total,Mujeres,03,Cumanday,13243
2018,Total,Mujeres,04,La Estación,13672
2018,Total,Mujeres,05,Ciudadela del Norte,26647
2018,Total,Mujeres,06,Ecotursitico Cerro de Oro,18342
2018,Total,Mujeres,07,Tesorito,13166
2018,Total,Mujeres,08,Palogrande,16730
2018,Total,Mujeres,09,Universitaria,19836
2018,Total,Mujeres,10,La Fuente,25452
2018,Total,Mujeres,11,La Macarena,20399
2018,Total,Mujeres,12,Nuevo Horizonte,22433
2018,0-4,Hombres,00,Centros Poblados y Rural Disperso,1061
2018,5-9,Hombres,00,Centros Poblados y Rural Disperso,1081
2018,10-14,Hombres,00,Centros Poblados y Rural Disperso,1134
2018,15-19,Hombres,00,Centros Poblados y Rural Disperso,1136
2018,20-24,Hombres,00,Centros Poblados y Rural Disperso,1079
2018,25-29,Hombres,00,Centros Poblados y Rural Disperso,1031
2018,30-34,Hombres,00,Centros Poblados y Rural Disperso,971
2018,35-39,Hombres,00,Centros Poblados y Rural Disperso,1016
2018,40-44,Hombres,00,Centros Poblados y Rural Disperso,960
2018,45-49,Hombres,00,Centros Poblados y Rural Disperso,1030
2018,50-54,Hombres,00,Centros Poblados y Rural Disperso,1033
2018,55-59,Hombres,00,Centros Poblados y Rural Disperso,988
2018,60-64,Hombres,00,Centros Poblados y Rural Disperso,878
2018,65-69,Hombres,00,Centros Poblados y Rural Disperso,685
2018,70-74,Hombres,00,Centros Poblados y Rural Disperso,490
2018,75-79,Hombres,00,Centros Poblados y Rural Disperso,317
2018,80-84,Hombres,00,Centros Poblados y Rural Disperso,192
2018,85-89,Hombres,00,Centros Poblados y Rural Disperso,101
2018,90-94,Hombres,00,Centros Poblados y Rural Disperso,43
2018,95-99,Hombres,00,Centros Poblados y Rural Disperso,14
2018,100+,Hombres,00,Centros Poblados y Rural Disperso,2
2018,0-4,Mujeres,00,Centros Poblados y Rural Disperso,1062
2018,5-9,Mujeres,00,Centros Poblados y Rural Disperso,996
2018,10-14,Mujeres,00,Centros Poblados y Rural Disperso,985
2018,15-19,Mujeres,00,Centros Poblados y Rural Disperso,1008
2018,20-24,Mujeres,00,Centros Poblados y Rural Disperso,1039
2018,25-29,Mujeres,00,Centros Poblados y Rural Disperso,1046
2018,30-34,Mujeres,00,Centros Poblados y Rural Disperso,930
2018,35-39,Mujeres,00,Centros Poblados y Rural Disperso,956
2018,40-44,Mujeres,00,Centros Poblados y Rural Disperso,915
2018,45-49,Mujeres,00,Centros Poblados y Rural Disperso,946
2018,50-54,Mujeres,00,Centros Poblados y Rural Disperso,915
2018,55-59,Mujeres,00,Centros Poblados y Rural Disperso,835
2018,60-64,Mujeres,00,Centros Poblados y Rural Disperso,707
2018,65-69,Mujeres,00,Centros Poblados y Rural Disperso,559
2018,70-74,Mujeres,00,Centros Poblados y Rural Disperso,411
2018,75-79,Mujeres,00,Centros Poblados y Rural Disperso,259
2018,80-84,Mujeres,00,Centros Poblados y Rural Disperso,163
2018,85-89,Mujeres,00,Centros Poblados y Rural Disperso,108
2018,90-94,Mujeres,00,Centros Poblados y Rural Disperso,62
2018,95-99,Mujeres,00,Centros Poblados y Rural Disperso,21
2018,100+,Mujeres,00,Centros Poblados y Rural Disperso,4
2018,Total,Hombres,00,Centros Poblados y Rural Disperso,15242
2018,Total,Mujeres,00,Centros Poblados y Rural Disperso,13927
2018,Total,Total,00,Centros Poblados y Rural Disperso,29169
2019,Total,Total,01,Atardeceres,37032
2019,Total,Total,02,San José,10794
2019,Total,Total,03,Cumanday,24882
2019,Total,Total,04,La Estación,25160
2019,Total,Total,05,Ciudadela del Norte,52786
2019,Total,Total,06,Ecotursitico Cerro de Oro,35104
2019,Total,Total,07,Tesorito,25584
2019,Total,Total,08,Palogrande,31250
2019,Total,Total,09,Universitaria,37510
2019,Total,Total,10,La Fuente,48591
2019,Total,Total,11,La Macarena,39961
2019,Total,Total,12,Nuevo Horizonte,44619
2019,Total,Hombres,01,Atardeceres,16916
2019,Total,Hombres,02,San José,5266
2019,Total,Hombres,03,Cumanday,11698
2019,Total,Hombres,04,La Estación,11235
2019,Total,Hombres,05,Ciudadela del Norte,25119
2019,Total,Hombres,06,Ecotursitico Cerro de Oro,16360
2019,Total,Hombres,07,Tesorito,12220
2019,Total,Hombres,08,Palogrande,14071
2019,Total,Hombres,09,Universitaria,17486
2019,Total,Hombres,10,La Fuente,22772
2019,Total,Hombres,11,La Macarena,19084
2019,Total,Hombres,12,Nuevo Horizonte,21334
2019,Total,Mujeres,01,Atardeceres,20112
2019,Total,Mujeres,02,San José,5530
2019,Total,Mujeres,03,Cumanday,13183
2019,Total,Mujeres,04,La Estación,13921
2019,Total,Mujeres,05,Ciudadela del Norte,27670
2019,Total,Mujeres,06,Ecotursitico Cerro de Oro,18743
2019,Total,Mujeres,07,Tesorito,13368
2019,Total,Mujeres,08,Palogrande,17173
2019,Total,Mujeres,09,Universitaria,20023
